Facility_id Product_id "District Name"
"KUNENEKUDE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" MWANZA
"KUNENEKUDE HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" MWANZA
"KUNENEKUDE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" MWANZA
"KUNENEKUDE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" MWANZA
"KUNENEKUDE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" MWANZA
"KUNENEKUDE HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" MWANZA
"KWITANDA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BALAKA
"KWITANDA HEALTH CENTRE" "FEMALE CONDOMS" BALAKA
"KWITANDA HEALTH CENTRE" "FEMALE CONDOMS , EACH" BALAKA
"KWITANDA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" BALAKA
"KWITANDA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," BALAKA
"KWITANDA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BALAKA
"KWITANDA HEALTH CENTRE" JADELLE(IMPLANT) BALAKA
"KWITANDA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BALAKA
"KWITANDA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BALAKA
"KWITANDA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" BALAKA
"KWITANDA HEALTH CENTRE" "MALE CONDOMS" BALAKA
"KWITANDA HEALTH CENTRE" "MALE CONDOMS,EACH" BALAKA
"KWITANDA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" BALAKA
"KWITANDA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BALAKA
"KWITANDA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" BALAKA
"KWITANDA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BALAKA
"KWITANDA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BALAKA
"KWITANDA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BALAKA
"KWITANDA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" BALAKA
"KWITANDA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BALAKA
"KWITANDA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" BALAKA
"KWITANDA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BALAKA
"LAKE VIEW HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" NTCHEU
"LAKE VIEW HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," NTCHEU
"LAKE VIEW HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" NTCHEU
"LAKE VIEW HEALTH CENTRE" JADELLE(IMPLANT) NTCHEU
"LAKE VIEW HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" NTCHEU
"LAKE VIEW HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MALE CONDOMS" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MALE CONDOMS,EACH" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" NTCHEU
"LAKE VIEW HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" NTCHEU
"LAKE VIEW HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" NTCHEU
"LAKE VIEW HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" NTCHEU
"LAKE VIEW HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" NTCHEU
"LAKE VIEW HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" NTCHEU
"LAMBULIRA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" ZOMBA
"LAMBULIRA HEALTH CENTRE" "FEMALE CONDOMS" ZOMBA
"LAMBULIRA HEALTH CENTRE" "FEMALE CONDOMS , EACH" ZOMBA
"LAMBULIRA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," ZOMBA
"LAMBULIRA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" ZOMBA
"LAMBULIRA HEALTH CENTRE" JADELLE(IMPLANT) ZOMBA
"LAMBULIRA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" ZOMBA
"LAMBULIRA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" ZOMBA
"LAMBULIRA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" ZOMBA
"LAMBULIRA HEALTH CENTRE" "MALE CONDOMS" ZOMBA
"LAMBULIRA HEALTH CENTRE" "MALE CONDOMS,EACH" ZOMBA
"LAMBULIRA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" ZOMBA
"LAMBULIRA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" ZOMBA
"LAMBULIRA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" ZOMBA
"LAMBULIRA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" ZOMBA
"LAMBULIRA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" ZOMBA
"LAMBULIRA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" ZOMBA
"LAMBULIRA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" ZOMBA
"LAMBULIRA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" ZOMBA
"LAMBULIRA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" ZOMBA
"LEMWE HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" LILONGWE
"LEMWE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," LILONGWE
"LEMWE HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" LILONGWE
"LEMWE HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" LILONGWE
"LEMWE HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" LILONGWE
"LEMWE HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" LILONGWE
"LEMWE HEALTH CENTRE" "MALE CONDOMS" LILONGWE
"LEMWE HEALTH CENTRE" "MALE CONDOMS,EACH" LILONGWE
"LEMWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" LILONGWE
"LEMWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" LILONGWE
"LEMWE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" LILONGWE
"LEMWE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" LILONGWE
"LEMWE HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" LILONGWE
"LEMWE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" LILONGWE
"LENGWE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," CHIKWAWA
"LENGWE HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" CHIKWAWA
"LENGWE HEALTH CENTRE" JADELLE(IMPLANT) CHIKWAWA
"LENGWE HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" CHIKWAWA
"LENGWE HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" CHIKWAWA
"LENGWE HEALTH CENTRE" "MALE CONDOMS" CHIKWAWA
"LENGWE HEALTH CENTRE" "MALE CONDOMS,EACH" CHIKWAWA
"LENGWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" CHIKWAWA
"LENGWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" CHIKWAWA
"LENGWE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" CHIKWAWA
"LIFE LINE SALIMA HEALTH CENTRE" "COPPER CONTAINING IUCD" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "FEMALE CONDOMS" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "FEMALE CONDOMS , EACH" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" JADELLE(IMPLANT) SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MALE CONDOMS" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MALE CONDOMS,EACH" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" SALIMA
"LIFE LINE SALIMA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" SALIMA
"LIFUWU HEALTH CENTRE" "CALCIUM GLUCONATE 10%" SALIMA
"LIFUWU HEALTH CENTRE" "CALCIUM GLUCONATE 10%, 10ML" SALIMA
"LIFUWU HEALTH CENTRE" "COPPER CONTAINING IUCD" SALIMA
"LIFUWU HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" SALIMA
"LIFUWU HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" SALIMA
"LIFUWU HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" SALIMA
"LIFUWU HEALTH CENTRE" JADELLE(IMPLANT) SALIMA
"LIFUWU HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" SALIMA
"LIFUWU HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" SALIMA
"LIFUWU HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" SALIMA
"LIFUWU HEALTH CENTRE" "MALE CONDOMS" SALIMA
"LIFUWU HEALTH CENTRE" "MALE CONDOMS,EACH" SALIMA
"LIFUWU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" SALIMA
"LIFUWU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" SALIMA
"LIFUWU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" SALIMA
"LIFUWU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" SALIMA
"LIFUWU HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" SALIMA
"LIFUWU HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" SALIMA
"LIFUWU HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" SALIMA
"LIFUWU HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" SALIMA
"LIFUWU HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" SALIMA
"LIGHTHOUSE CLINIC" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" LILONGWE
"LIGHTHOUSE CLINIC" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" LILONGWE
"LIGHTHOUSE CLINIC" "MALE CONDOMS" LILONGWE
"LIGHTHOUSE CLINIC" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" LILONGWE
"LIGHTHOUSE CLINIC" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" LILONGWE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "MALE CONDOMS" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "MALE CONDOMS,EACH" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" BLANTYRE
"LIGHTHOUSE FOUNDATION HEALTH CENTER" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BLANTYRE
"LIGOWE HEALTH CENTRE" "CALCIUM GLUCONATE 10%" NENO
"LIGOWE HEALTH CENTRE" "CALCIUM GLUCONATE 10%, 10ML" NENO
"LIGOWE HEALTH CENTRE" "COPPER CONTAINING IUCD" NENO
"LIGOWE HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" NENO
"LIGOWE HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" NENO
"LIGOWE HEALTH CENTRE" "FEMALE CONDOMS" NENO
"LIGOWE HEALTH CENTRE" "FEMALE CONDOMS , EACH" NENO
"LIGOWE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" NENO
"LIGOWE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," NENO
"LIGOWE HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" NENO
"LIGOWE HEALTH CENTRE" JADELLE(IMPLANT) NENO
"LIGOWE HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" NENO
"LIGOWE HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" NENO
"LIGOWE HEALTH CENTRE" "MAGNESIUM SULPHATE 20%, 2ML ,AMPOULE" NENO
"LIGOWE HEALTH CENTRE" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" NENO
"LIGOWE HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" NENO
"LIGOWE HEALTH CENTRE" "MALE CONDOMS" NENO
"LIGOWE HEALTH CENTRE" "MALE CONDOMS,EACH" NENO
"LIGOWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" NENO
"LIGOWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" NENO
"LIGOWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" NENO
"LIGOWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" NENO
"LIGOWE HEALTH CENTRE" "MISOPROSTOL 200 MCG, TABLETS" NENO
"LIGOWE HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" NENO
"LIGOWE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" NENO
"LIGOWE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" NENO
"LIGOWE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" NENO
"LIGOWE HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" NENO
"LIGOWE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" NENO
"LIGOWE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" NENO
"LIKANGALA HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" ZOMBA
"LIKANGALA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" ZOMBA
"LIKANGALA HEALTH CENTRE" "FEMALE CONDOMS" ZOMBA
"LIKANGALA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," ZOMBA
"LIKANGALA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" ZOMBA
"LIKANGALA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" ZOMBA
"LIKANGALA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" ZOMBA
"LIKANGALA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" ZOMBA
"LIKANGALA HEALTH CENTRE" "MALE CONDOMS" ZOMBA
"LIKANGALA HEALTH CENTRE" "MALE CONDOMS,EACH" ZOMBA
"LIKANGALA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" ZOMBA
"LIKANGALA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" ZOMBA
"LIKANGALA HEALTH CENTRE" "MISOPROSTOL 200 MCG, TABLETS" ZOMBA
"LIKANGALA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" ZOMBA
"LIKANGALA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" ZOMBA
"LIKANGALA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" ZOMBA
"LIKANGALA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" ZOMBA
"LIKANGALA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" ZOMBA
"LIKANGALA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" ZOMBA
"LIKANGALA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" ZOMBA
"LIKUNI HOSPITAL" "CALCIUM GLUCONATE 10%, 10ML" LILONGWE
"LIKUNI HOSPITAL" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" LILONGWE
"LIKUNI HOSPITAL" "MISOPROSTOL 200 MCG, TABLETS" LILONGWE
"LIKUNI HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML" LILONGWE
"LILONGWE AIRBASE HEALTH CENTRE" "COPPER CONTAINING IUCD" LILONGWE
"LILONGWE AIRBASE HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" LILONGWE
"LILONGWE AIRBASE HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" LILONGWE
"LILONGWE AIRBASE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" LILONGWE
